season,week,team,season_type,game_id,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,passing_10,passing_16,passing_20,passing_40,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,rushing_10,rushing_12,rushing_20,rushing_40,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,receiving_10,receiving_16,receiving_20,receiving_40,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,def_punt_blocks,def_pat_blocks,def_fg_blocks,def_2pt_atts,def_2pt_made,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,timeouts,fumbles_forced_by_opp,fumbles_not_forced,fumbles_out_of_bounds,fumbles_total,fumbles_lost_total,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance,pt_att,pt_blocked,pt_long,pt_yards,pt_inside_20,pt_out_of_bounds,pt_downed,pt_touchback,pt_fair_caught,pt_returned,pt_return_yards,pt_return_tds,pt_net_yards
2020,5,HOU,REG,2020_05_JAX_HOU,JAX,25,35,359,3,2,1,-2,0,0,366,136,16,11.2487093084009,4.72926778452737,0,13,9,6,1,22,129,0,0,0,7,0.396783029776998,0,5,3,1,0,25,35,359,3,0,0,366,136,16,12.1150563713844,0,13,9,6,1,0,37,7,27,3,10,1,3,8,5,0,0,3,0,1,0,0,0,0,0,0,0,1,0,2,0,0,5,25,3,1,0,0,1,0,1,9,0,0,3,3,0,0,46,1,0,0,2,1,0,0,0,0,0,0,0,0,36;33;46,,,115,0,0,3,3,0,0,1,0,0,0,0,0,1,0,33,33,1,1,0,0,0,0,0,0,33
2020,5,IND,REG,2020_05_IND_CLE,CLE,21,33,243,0,2,1,-3,0,0,268,96,10,-6.8628172511798,2.30490388348699,0,12,4,2,0,18,68,1,0,0,4,4.58950913907029,0,1,0,0,0,21,32,243,0,0,0,268,96,10,-4.14771008118798,0,12,4,2,0,1,42,6,30,1,1,1,1,4,3,2,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,34,6,0,0,0,0,0,1,7,5,212,3,3,0,0,37,1,0,1,2,0,0,0,0,0,0,0,0,0,32;37;25,,,94,0,0,2,2,0,0,1,0,0,0,0,0,1,0,54,54,1,0,0,0,0,1,5,0,49
2020,5,JAX,REG,2020_05_JAX_HOU,HOU,31,49,301,2,0,4,-12,2,2,295,158,16,-3.88248205394315,2.09505259990692,0,13,3,2,1,20,75,0,0,0,5,0.0708810525829904,0,3,1,0,0,31,44,301,2,0,0,295,158,16,10.9667841767094,0,13,3,2,1,0,40,3,11,3,5,1,1,2,5,2,48,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,35,3,1,1,0,2,2,0,0,1,40,0,2,2,0,,0,0,0,0,0,0,0,0,1,0,1,0,0,,24;49,,0,73,0,2,2,0,0,1,0,0,0,0,0,3,0,52,143,3,0,2,0,0,1,9,0,134
2020,5,KC,REG,2020_05_LV_KC,LV,22,43,340,2,1,3,-7,0,0,440,161,15,11.4973685413271,-10.0748347739379,1,14,9,7,0,20,80,2,0,0,3,-0.428415383008542,0,1,0,0,0,22,42,340,2,0,0,440,161,15,15.2793190739023,1,14,9,7,0,0,44,0,22,2,2,0,1,1,4,1,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,94,4,0,0,0,0,0,1,0,2,45,1,1,0,0,32,1,0,0,1,0,0,0,0,0,0,0,0,0,32,,,32,0,0,3,3,0,0,1,0,0,0,0,0,5,0,67,244,1,1,1,1,2,0,0,0,224
2020,5,LA,REG,2020_05_LA_WAS,WAS,21,30,309,2,1,1,-9,1,0,188,192,11,12.4816052360281,1.83195204570376,0,10,7,5,3,35,129,2,0,0,7,-5.72960226173746,0,2,2,1,1,21,29,309,2,0,0,188,192,11,14.4928215365678,0,10,7,5,3,0,35,0,18,9,44,1,8,41,8,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,60,2,1,0,0,1,0,7,31,0,0,1,1,0,0,28,1,0,1,0,0,0,0,0,0,0,0,0,0,28,,,28,0,0,3,4,1,0,0.75,0,0,0,0,0,5,0,56,205,4,1,1,0,1,2,13,0,192
2020,5,LAC,REG,2020_05_LAC_NO,NO,20,34,264,4,0,3,-25,0,0,384,98,12,6.51310349664087,1.11636370420456,0,6,4,3,2,32,111,0,1,0,5,-5.4808779382729,0,2,2,1,0,20,32,264,4,0,0,384,98,12,12.8917579568224,0,6,4,3,2,0,52,0,28,3,17,1,2,12,7,1,39,4,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,1,10,4,0,1,0,1,0,1,9,4,70,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,,50,,0,50,0,3,4,1,0,0.75,0,0,0,0,0,7,0,57,339,1,0,0,0,1,6,69,0,270
2020,5,LV,REG,2020_05_LV_KC,KC,22,31,347,3,1,1,-1,0,0,271,181,12,16.9309298596321,6.94610101561393,0,8,6,6,4,35,144,2,0,0,8,1.98853840149241,0,1,1,1,1,22,31,347,3,0,0,271,181,12,17.6814556326694,0,8,6,6,4,0,41,0,8,4,10,0,3,7,5,1,47,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,59,6,0,0,0,0,0,0,0,3,45,2,2,0,0,43,1,0,0,1,1,0,0,0,0,0,0,0,0,38;43,,,81,0,0,4,5,1,0,0.8,0,0,0,0,0,2,0,59,106,1,1,0,0,0,1,0,0,106
2020,5,MIA,REG,2020_05_MIA_SF,SF,22,28,350,3,0,2,-8,0,0,276,141,12,23.5285588386453,20.5564721314995,0,10,7,6,2,33,94,1,0,0,6,-6.83320261903731,0,3,3,1,0,22,27,350,3,0,0,276,141,12,25.8366126833351,0,10,7,6,2,0,33,2,12,3,24,2,5,43,9,2,48,7,0,1,0,0,0,0,0,0,0,1,0,1,0,0,7,69,4,0,1,0,1,0,3,9,1,15,5,5,0,0,50,1,0,2,1,1,1,0,0,0,0,0,0,0,26;50;29;31;49,,,185,0,0,4,4,0,0,1,0,0,0,0,0,2,0,53,84,0,0,1,0,0,1,17,0,67
2020,5,MIN,REG,2020_05_MIN_SEA,SEA,27,39,249,2,1,3,-1,2,1,271,96,17,11.704122174414,5.87799980452186,0,12,2,2,0,41,201,1,0,0,12,-3.87419634488458,0,7,4,2,0,27,38,249,2,0,0,271,96,17,16.6519981869779,0,12,2,2,0,0,31,0,12,5,33,0,4,27,9,1,7,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6,55,4,2,1,1,3,1,3,7,2,37,2,2,0,0,52,1,0,0,0,1,1,0,0,0,0,0,0,0,52;46,,,98,0,0,2,2,0,0,1,0,0,0,0,0,2,0,57,96,0,0,1,0,0,1,15,0,81
2020,5,NO,REG,2020_05_LAC_NO,LAC,33,48,325,1,1,2,-12,0,0,327,100,17,-0.709530016691983,-1.22180378183405,0,14,3,2,1,25,95,2,0,0,6,-2.27116203948116,0,2,0,0,0,33,47,325,1,1,0,327,100,17,3.03615518374778,0,14,3,2,1,0,36,1,35,5,26,0,3,25,12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,60,6,1,0,1,1,0,6,69,3,88,3,3,0,0,53,1,0,0,1,1,1,0,0,0,0,0,0,0,48;53;36,,,137,0,0,3,3,0,0,1,0,0,0,0,0,6,0,50,281,3,0,0,1,4,1,9,0,252
2020,5,NYG,REG,2020_05_NYG_DAL,DAL,20,33,222,0,0,2,-11,1,1,194,111,11,-0.928188801725745,2.51037930620128,1,11,6,2,0,27,89,2,0,0,7,1.08126679097768,0,1,1,0,0,20,29,222,0,0,0,194,111,11,12.724015185685,1,11,6,2,0,0,40,1,25,4,16,0,2,12,5,1,46,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8,81,4,1,0,0,1,1,0,0,2,49,4,4,0,0,55,1,0,1,0,0,3,0,0,0,0,0,0,0,55;50;54;28,,,187,0,0,2,2,0,0,1,0,0,0,0,0,2,0,55,104,1,0,0,0,1,1,3,0,101
2020,5,NYJ,REG,2020_05_ARI_NYJ,ARI,18,33,195,1,0,3,-33,0,0,322,95,8,-4.60953708547072,-5.35463214881959,0,8,1,1,1,28,123,0,0,0,9,-4.00000909413211,0,3,2,0,0,18,31,195,1,0,0,322,95,8,1.28136055833989,0,8,1,1,1,0,38,3,25,1,11,0,1,11,1,1,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,30,1,0,0,0,0,0,1,9,4,43,1,1,0,0,26,1,0,1,0,0,0,0,0,0,0,0,0,0,26,,,26,0,0,1,1,0,0,1,0,0,0,0,0,6,0,59,279,4,1,1,0,1,3,8,0,271
2020,5,PHI,REG,2020_05_PHI_PIT,PIT,21,36,276,2,2,5,-34,0,0,474,63,14,6.4291317495836,-1.6224469575617,1,11,7,3,0,16,94,2,0,0,4,1.88480271291337,0,1,1,1,1,21,36,276,2,0,0,474,63,14,12.3586737325268,1,11,7,3,0,0,37,14,30,4,5,1,1,8,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,6,0,9,84,5,0,0,0,0,0,1,1,3,48,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,,57,,0,57,0,3,3,0,0,1,0,0,0,0,0,2,0,51,100,0,0,0,0,0,2,12,0,88
2020,5,PIT,REG,2020_05_PHI_PIT,PHI,27,34,239,3,0,1,-8,0,0,196,138,13,15.8451006385394,10.4786021744504,0,10,3,2,0,32,136,2,0,0,7,0.876917586982017,0,2,2,2,1,27,34,239,3,1,1,196,138,13,14.9769211029297,0,10,3,2,0,0,33,7,13,7,31,0,5,34,11,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,86,3,1,0,0,1,1,2,12,2,48,1,1,0,0,41,1,0,0,0,1,0,0,0,0,0,0,0,0,41,,,41,0,0,5,5,0,0,1,0,0,0,0,0,2,0,44,83,1,0,0,0,1,1,1,0,82
2020,5,SEA,REG,2020_05_MIN_SEA,MIN,20,32,217,3,1,4,-27,0,0,391,74,12,0.851049173434265,9.36142091949781,0,10,5,2,0,16,124,1,0,0,6,2.74585700911121,0,4,4,1,0,20,30,217,3,0,0,391,74,12,7.10532629401144,0,10,5,2,0,0,52,1,39,4,10,2,3,1,4,1,7,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,25,4,0,0,0,0,0,1,15,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,3,3,0,0,1,0,0,0,0,0,5,0,60,226,4,0,2,0,0,3,7,0,219
2020,5,SF,REG,2020_05_MIA_SF,MIA,16,35,171,1,2,5,-43,2,1,329,93,8,-20.5344602807603,-20.3473310811179,0,9,2,1,0,19,131,1,0,0,7,2.60290887206793,0,2,1,1,0,16,35,171,1,0,0,329,93,8,-9.8196114764727,0,9,2,1,0,0,45,4,18,5,23,0,2,8,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,75,3,2,0,0,2,1,1,17,1,20,1,1,0,0,37,1,0,0,1,0,0,0,0,0,0,0,0,0,37,,,37,0,0,2,2,0,0,1,0,0,0,0,0,3,0,58,133,1,0,0,0,0,3,9,0,124
2020,5,TB,REG,2020_05_TB_CHI,CHI,25,41,253,1,0,3,-20,0,0,383,100,11,0.327567805451834,-3.41900863298556,0,11,5,3,0,20,106,0,1,0,4,1.79247847670922,0,3,1,1,0,25,41,253,1,1,1,383,100,11,2.11927081240297,0,11,5,3,0,0,37,1,17,3,24,1,3,35,7,1,34,8,0,0,0,0,0,0,0,0,0,1,-2,0,0,0,11,109,5,1,1,0,2,1,2,20,1,25,4,4,0,0,46,1,0,1,2,1,0,0,0,0,0,0,0,0,39;35;46;25,,,145,0,0,1,1,0,0,1,0,0,0,0,0,3,0,56,140,1,0,1,0,1,1,6,0,134
2020,5,TEN,REG,2020_05_BUF_TEN,BUF,21,28,195,3,0,0,0,0,0,181,69,14,13.888818386069,8.38533767632076,0,9,3,1,0,34,139,3,0,0,9,3.91828499370604,0,3,2,1,0,21,28,195,3,0,0,181,69,14,13.888818386069,0,9,3,1,0,0,45,5,13,3,19,2,1,10,3,2,97,7,0,0,0,0,0,0,0,0,0,0,0,1,8,0,6,46,3,0,0,0,0,0,2,40,2,35,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,6,6,0,0,1,0,0,0,0,0,3,0,55,128,3,0,1,0,1,1,-1,0,129
2020,5,WAS,REG,2020_05_LA_WAS,LA,18,30,111,0,0,8,-41,1,0,139,102,5,-23.2942186907691,-8.73860770038196,0,4,1,0,0,14,38,1,0,0,2,0.401645298232324,0,0,0,0,0,18,28,111,0,0,0,139,102,5,-10.5942543776998,0,4,1,0,0,0,45,0,26,4,15,1,1,9,1,1,0,4,0,1,0,0,0,0,0,0,0,2,0,0,0,0,3,40,3,1,1,0,2,0,2,13,2,48,1,1,0,0,48,1,0,0,0,1,0,0,0,0,0,0,0,0,48,,,48,0,0,1,1,0,0,1,0,0,0,0,0,10,0,61,511,1,0,0,1,2,7,31,0,460
2020,6,ARI,REG,2020_06_ARI_DAL,DAL,9,24,188,2,0,1,-11,0,0,240,117,7,1.42700720844505,-24.4873894886537,0,4,2,2,2,35,261,3,0,0,13,17.7098728677665,0,8,5,3,1,9,22,188,2,0,0,240,117,7,5.83559501658374,0,4,2,2,2,0,57,0,16,7,26,2,3,19,8,2,0,7,0,0,0,0,0,0,0,0,0,0,0,2,3,0,7,43,0,0,0,0,0,0,1,-1,0,0,1,1,0,0,26,1,0,1,0,0,0,0,0,0,0,0,0,0,26,,,26,0,0,5,5,0,0,1,0,0,0,0,0,4,0,49,151,2,0,2,0,0,2,1,0,150
2020,6,ATL,REG,2020_06_ATL_MIN,MIN,30,40,371,4,0,2,-8,0,0,270,171,17,30.4415847081377,10.0441083714769,0,12,10,6,1,37,99,0,1,1,5,-17.8762491517447,0,0,0,0,0,30,37,371,4,0,0,270,171,17,35.6315084323555,0,12,10,6,1,0,29,1,19,5,17,0,1,10,8,3,31,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,25,4,2,0,0,2,1,3,36,2,48,4,4,0,0,50,1,0,1,0,2,1,0,0,0,0,0,0,0,50;21;47;43,,,161,0,0,4,4,0,0,1,0,0,0,0,0,2,0,43,68,1,0,1,0,1,0,0,0,68
2020,6,BAL,REG,2020_06_BAL_PHI,PHI,16,27,186,1,0,3,-13,0,0,186,88,10,1.91893977164554,-4.67782413959503,0,9,5,2,0,37,182,2,0,0,7,0.183699118439108,0,6,4,3,0,16,25,186,1,1,0,186,88,10,9.03742424878323,0,9,5,2,0,0,40,1,11,7,49,4,6,43,17,0,0,4,0,1,0,0,0,0,0,0,0,1,4,1,1,0,12,132,2,2,0,1,2,0,5,43,1,37,3,3,0,0,55,1,0,0,0,2,1,0,0,0,0,0,0,0,46;55;46,,,147,0,0,3,3,0,0,1,0,0,0,0,0,7,0,59,325,3,2,0,0,2,3,20,0,305
2020,6,BUF,REG,2020_06_KC_BUF,KC,14,27,122,2,1,0,0,0,0,272,46,7,-3.11077193410865,-6.5247288942337,0,5,1,1,0,23,84,0,0,0,8,1.74196707812371,0,2,1,0,0,14,25,122,2,0,0,272,46,7,-2.03644354753459,0,5,1,1,0,0,49,12,22,3,11,1,1,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,39,5,0,0,0,0,0,1,24,1,29,1,2,1,0,48,0.5,0,0,0,1,0,0,0,0,0,0,1,0,48,52,,48,52,0,2,2,0,0,1,0,0,0,0,0,4,0,59,213,4,0,1,0,1,2,2,0,211
2020,6,CAR,REG,2020_06_CHI_CAR,CHI,16,29,216,0,2,4,-25,0,0,260,75,8,-9.11354617056148,-6.58505426512824,0,9,6,4,0,29,112,1,1,1,8,-8.35510845696269,0,6,1,0,0,16,27,216,0,0,0,260,75,8,-2.08059776039496,0,9,6,4,0,0,35,1,21,1,3,0,0,0,9,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,69,4,1,0,0,1,1,1,9,3,72,3,4,1,0,48,0.75,0,2,0,1,0,0,0,0,0,0,1,0,21;20;48,54,,89,54,0,1,1,0,0,1,0,0,0,0,0,1,0,49,49,0,0,0,0,0,1,0,0,49
2020,6,CHI,REG,2020_06_CHI_CAR,CAR,23,39,198,1,1,0,0,0,0,240,88,14,0.819565431692197,-3.24580073356628,0,8,3,1,0,25,63,1,0,0,5,-3.41585305228364,0,2,1,0,0,23,36,198,1,0,0,240,88,14,2.46746293636973,0,8,3,1,0,0,35,2,34,5,21,1,4,25,6,2,9,5,0,1,0,0,0,0,0,0,0,1,0,1,4,0,10,92,5,0,1,0,1,0,1,0,0,0,3,3,0,0,55,1,0,0,2,0,1,0,0,0,0,0,0,0,31;55;31,,,117,0,0,2,2,0,0,1,0,0,0,0,0,4,0,54,177,3,0,1,1,1,1,9,0,148
2020,6,CIN,REG,2020_06_CIN_IND,IND,25,39,313,0,1,2,-13,0,0,344,130,14,14.3935065553622,-4.57057440892244,0,13,6,4,1,32,98,3,0,0,6,0.163155196376684,0,1,1,1,0,25,39,313,0,1,0,344,130,14,17.5871378239343,0,13,6,4,1,0,38,4,4,2,3,0,1,0,3,1,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,20,2,1,0,0,1,0,2,12,2,40,2,3,1,0,55,0.666666666666667,0,0,0,1,1,0,0,0,0,1,0,0,47;55,48,,102,48,0,3,3,0,0,1,0,0,0,0,0,3,0,53,131,0,0,1,0,0,2,17,0,114
2020,6,CLE,REG,2020_06_CLE_PIT,PIT,15,28,165,1,2,4,-20,0,0,144,86,8,-17.6379082054482,-12.7743201760145,0,8,2,2,0,22,75,0,1,0,2,-10.1676521492773,0,2,1,0,0,15,26,165,1,0,0,144,86,8,-10.9390507000498,0,8,2,2,0,0,35,8,24,3,15,0,2,20,3,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,55,2,1,0,0,1,0,2,6,5,102,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,1,0,0,1,0,0,0,0,0,6,0,59,242,2,1,0,0,2,3,37,0,205
2020,6,DAL,REG,2020_06_ARI_DAL,ARI,34,54,266,1,2,3,-19,0,0,312,153,15,-4.74103565701929,-4.61544434611614,0,10,3,2,0,27,97,0,1,1,8,-6.09081877916469,0,3,1,0,0,34,52,266,1,1,1,312,153,15,-3.28193333333305,0,10,3,2,0,0,31,1,21,2,12,0,1,11,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6,36,5,2,1,0,3,2,2,1,1,28,1,2,1,0,34,0.5,0,0,1,0,0,0,0,0,0,0,1,0,34,58,,34,58,0,1,1,0,0,1,0,0,0,0,0,3,0,45,130,0,0,0,1,1,1,-1,0,111
2020,6,DEN,REG,2020_06_DEN_NE,NE,10,24,189,0,2,2,-25,0,0,391,50,7,-4.98868055236901,-10.8675130953391,0,7,7,3,1,37,135,0,1,0,7,-3.0931263804987,0,3,2,1,0,10,24,189,0,0,0,391,50,7,-1.57304421512319,0,7,7,3,1,0,38,4,22,7,41,3,4,24,8,2,1,6,0,0,0,0,0,0,0,0,0,1,0,1,18,0,2,20,2,0,1,0,1,0,0,0,2,28,6,6,0,0,54,1,0,2,0,2,2,0,0,0,0,0,0,0,45;44;27;52;20;54,,,242,0,0,0,0,0,0,,0,0,0,0,0,2,0,46,77,1,0,1,0,1,0,0,0,77
2020,6,DET,REG,2020_06_DET_JAX,JAX,19,31,223,1,1,0,0,0,0,269,94,9,4.1488750210962,-0.378321832226169,0,9,6,2,1,39,180,3,0,0,12,4.1638747335528,0,3,3,1,1,19,31,223,1,0,0,269,94,9,4.1488750210962,0,9,6,2,1,0,33,1,21,1,2,2,1,12,4,1,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,60,3,0,0,0,0,0,0,0,0,0,2,3,1,0,41,0.666666666666667,0,0,1,1,0,0,0,0,0,0,1,0,31;41,57,,72,57,0,4,4,0,0,1,0,0,0,0,0,2,0,50,90,0,0,0,2,0,0,0,0,50
2020,6,GB,REG,2020_06_GB_TB,TB,16,35,160,0,2,5,-53,1,0,298,81,9,-17.3511597691915,-11.8845054218846,0,8,3,1,0,21,94,1,0,0,4,-0.897626274439972,0,2,2,2,0,16,31,160,0,0,0,298,81,9,-6.77525674687894,0,8,3,1,0,0,35,3,31,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,76,3,1,0,0,1,0,0,0,0,0,1,1,0,0,39,1,0,0,1,0,0,0,0,0,0,0,0,0,39,,,39,0,0,1,1,0,0,1,0,0,0,0,0,7,0,55,325,2,2,0,0,1,4,30,0,295
2020,6,HOU,REG,2020_06_HOU_TEN,TEN,28,38,335,4,0,2,-15,0,0,334,112,17,20.3627388503714,11.2264358514064,0,12,9,4,1,27,92,1,0,0,6,-1.36198789108312,0,4,0,0,0,28,37,335,4,0,0,334,112,17,23.4952316481941,0,12,9,4,1,0,44,12,16,3,11,1,2,22,6,1,0,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,46,5,0,0,0,0,0,1,0,2,39,1,1,0,0,38,1,0,0,1,0,0,0,0,0,0,0,0,0,38,,,38,0,0,3,4,1,0,0.75,0,0,0,0,0,4,0,56,209,1,0,0,1,0,3,20,0,169
2020,6,IND,REG,2020_06_CIN_IND,CIN,29,44,371,3,1,1,0,0,0,340,174,18,18.386179116535,1.13588330291566,0,18,9,7,1,15,59,1,0,0,5,-0.593081865546992,0,2,2,1,0,29,42,371,3,1,1,340,174,18,15.9505521353371,0,18,9,7,1,0,48,10,12,3,15,1,2,13,6,1,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,55,2,0,1,0,1,1,2,17,1,25,1,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,40,,,40,0,0,4,4,0,0,1,0,0,0,0,0,3,0,51,137,1,0,1,0,0,2,12,0,125
2020,6,JAX,REG,2020_06_DET_JAX,DET,25,44,243,1,1,1,-12,1,1,417,112,11,-6.63632576550912,-5.09002283215523,0,7,4,3,1,16,44,1,0,0,3,-1.1246205169009,0,0,0,0,0,25,44,243,1,1,0,417,112,11,-3.64695868558805,0,7,4,3,1,0,44,1,15,2,3,0,0,0,4,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,56,5,2,0,1,2,1,0,0,4,59,1,2,1,0,31,0.5,0,0,1,0,0,0,0,0,1,0,0,0,31,32,,31,32,0,1,1,0,0,1,0,0,0,0,0,2,0,47,76,0,1,0,0,1,0,0,0,76
2020,6,KC,REG,2020_06_KC_BUF,BUF,21,26,225,2,0,1,-4,0,0,161,104,10,16.1477185598924,13.0705346281712,0,9,5,4,0,46,245,1,1,0,15,6.82051908635905,0,7,5,1,0,21,26,225,2,1,1,161,104,10,15.3622795837582,0,9,5,4,0,0,26,6,14,2,9,0,0,0,5,1,4,4,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,8,68,2,1,1,0,2,1,2,2,2,33,2,2,0,0,37,1,0,0,2,0,0,0,0,0,0,0,0,0,37;30,,,67,0,0,2,3,1,0,0.666666666666667,0,0,0,0,0,2,0,42,80,1,0,0,0,1,1,24,0,56
2020,6,LA,REG,2020_06_LA_SF,SF,19,38,198,2,1,0,0,0,0,455,55,9,-3.34685115866463,-9.55265768476435,0,6,4,2,1,19,113,0,0,0,7,4.41117755929008,0,5,2,0,0,19,37,198,2,0,0,455,55,9,-2.81654444268073,0,6,4,2,1,0,43,0,30,2,8,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,34,4,0,0,0,0,0,3,29,3,69,1,1,0,0,42,1,0,0,0,1,0,0,0,0,0,0,0,0,42,,,42,0,0,1,2,0,1,0.5,0,0,0,0,0,6,0,63,291,4,1,1,0,2,2,20,0,271
2020,6,MIA,REG,2020_06_NYJ_MIA,NYJ,20,29,200,3,2,2,-8,0,0,220,115,12,-4.48149058372058,2.68813906044796,0,7,4,2,1,25,110,0,0,0,4,0.333840061270166,0,3,1,0,0,20,29,200,3,0,0,220,115,12,-1.55902126604035,0,7,4,2,1,0,39,0,20,7,50,0,3,38,10,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,4,0,0,0,0,0,6,83,1,23,1,1,0,0,24,1,0,1,0,0,0,0,0,0,0,0,0,0,24,,,24,0,0,3,3,0,0,1,0,0,0,0,0,7,0,46,282,5,0,1,0,6,0,0,0,282
2020,6,MIN,REG,2020_06_ATL_MIN,ATL,24,36,343,3,3,1,-10,0,0,330,137,14,1.3308751235602,3.08795120034899,2,13,9,4,1,13,32,0,0,0,3,-7.03321473579854,0,1,1,0,0,24,35,343,3,0,0,330,137,14,3.74758425232745,2,13,9,4,1,0,56,1,25,7,21,2,2,8,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,30,1,0,0,0,0,0,0,0,3,73,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,1,0,0,1,0,0,0,0,0,4,0,53,198,1,0,0,0,1,3,36,0,162
2020,6,NE,REG,2020_06_DEN_NE,DEN,19,27,195,0,2,4,-24,1,0,147,136,9,-9.31185787307058,0.802833504147,0,11,5,1,0,25,117,1,1,0,5,0.140109179896832,0,3,3,1,0,19,27,195,0,2,1,147,136,9,-9.51664923622466,0,11,5,1,0,0,34,6,26,4,19,0,2,25,5,2,30,5,0,0,0,0,0,0,0,0,0,2,-15,0,0,0,1,4,4,3,1,1,4,1,0,0,3,77,2,2,0,0,41,1,0,0,1,1,0,0,0,0,0,0,0,0,41;38,,,79,0,0,0,0,0,0,,0,0,0,0,0,3,0,60,145,2,0,1,0,2,0,0,0,145
2020,6,NYG,REG,2020_06_WAS_NYG,WAS,12,19,112,1,1,1,-4,0,0,151,38,8,-0.307515521330065,-0.686491860283746,0,5,3,2,0,26,132,0,0,0,5,-2.80633148058953,0,2,2,1,1,12,18,112,1,0,0,151,38,8,2.23806315159891,0,5,3,2,0,0,41,3,37,2,21,1,3,29,9,1,19,4,0,0,0,0,0,0,0,0,0,0,0,1,43,1,4,30,3,0,0,0,0,0,0,0,1,12,2,2,0,0,33,1,0,1,1,0,0,0,0,0,0,0,0,0,33;20,,,53,0,0,2,2,0,0,1,0,0,0,0,0,2,0,46,70,1,0,1,0,0,1,2,0,68
