season,week,team,season_type,game_id,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,passing_10,passing_16,passing_20,passing_40,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,rushing_10,rushing_12,rushing_20,rushing_40,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,receiving_10,receiving_16,receiving_20,receiving_40,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,def_punt_blocks,def_pat_blocks,def_fg_blocks,def_2pt_atts,def_2pt_made,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,timeouts,fumbles_forced_by_opp,fumbles_not_forced,fumbles_out_of_bounds,fumbles_total,fumbles_lost_total,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance,pt_att,pt_blocked,pt_long,pt_yards,pt_inside_20,pt_out_of_bounds,pt_downed,pt_touchback,pt_fair_caught,pt_returned,pt_return_yards,pt_return_tds,pt_net_yards
2015,4,JAX,REG,2015_04_JAX_IND,IND,28,50,298,1,0,1,-9,0,0,408,106,15,0.954997520389626,-3.59763645745338,0,11,4,3,1,28,142,0,1,0,5,-1.26903179886307,0,3,2,1,0,28,47,298,1,1,0,408,106,15,4.06118349163658,0,11,4,3,1,0,43,0,30,4,14,3,3,16,8,0,0,3,0,1,0,0,0,0,0,0,0,2,-15,2,0,0,13,92,4,1,2,1,3,0,4,17,0,0,2,4,2,0,32,0.5,0,1,1,0,0,0,0,0,0,1,1,0,20;32,53;48,,52,101,0,1,1,0,0,1,0,0,0,0,0,8,0,47,307,5,0,0,0,6,2,16,0,291
2015,4,KC,REG,2015_04_KC_CIN,CIN,31,45,386,0,0,5,-38,0,0,288,216,13,8.23946066303306,5.68736930226171,0,15,5,5,2,23,113,0,0,0,8,2.48109332529233,0,4,3,1,0,31,43,386,0,1,1,288,216,13,13.6513620285912,0,15,5,5,2,0,32,0,22,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,46,6,1,0,0,1,1,0,0,5,109,7,7,0,0,51,1,0,2,1,2,2,0,0,0,0,0,0,0,22;40;51;34;40;29;51,,,267,0,0,0,0,0,0,,0,0,0,0,0,1,0,62,62,0,0,0,0,0,1,7,0,55
2015,4,LA,REG,2015_04_STL_ARI,ARI,16,24,171,3,0,1,-7,0,0,154,92,7,4.31360785346586,3.78724274535974,0,7,3,1,1,26,164,0,1,0,6,-1.25295331527013,0,6,6,4,1,16,24,171,3,0,0,154,92,7,6.87766479943056,0,7,3,1,1,0,53,1,11,9,29,3,4,18,10,1,0,6,0,0,0,0,0,0,0,0,0,1,0,2,0,0,7,66,1,1,0,0,1,0,0,0,5,121,1,1,0,0,30,1,0,0,1,0,0,0,0,0,0,0,0,0,30,,,30,0,0,3,3,0,0,1,0,0,0,0,0,7,0,57,348,2,0,0,0,2,5,32,0,316
2015,4,LAC,REG,2015_04_CLE_SD,CLE,23,38,358,3,0,2,-11,0,0,251,230,15,13.0240196696222,-5.38923208777969,0,11,8,5,2,21,91,0,0,0,3,-2.89393853163347,0,3,2,1,0,23,37,358,3,0,0,251,230,15,16.8307006306103,0,11,8,5,2,0,41,17,19,6,28,1,4,24,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,31,4,0,0,0,0,0,1,5,5,112,3,3,0,0,46,1,0,0,1,2,0,0,0,0,0,0,0,0,46;45;34,,,125,0,0,3,3,0,0,1,1,1,0,0,34,5,0,47,186,2,1,2,0,0,2,41,0,145
2015,4,LV,REG,2015_04_OAK_CHI,CHI,20,33,196,2,1,2,-23,0,0,188,95,12,-0.771419065464234,-8.38679192644177,0,9,4,2,0,22,70,0,1,1,3,-9.42070745335934,0,1,1,0,0,20,33,196,2,0,0,188,95,12,2.6460742973304,0,9,4,2,0,0,58,0,10,6,20,2,3,8,5,1,11,5,0,0,0,0,1,0,0,0,0,0,-9,2,0,0,5,47,2,0,1,0,1,1,3,29,3,58,2,2,0,0,41,1,0,1,0,1,0,0,0,0,0,0,0,0,29;41,,,70,0,0,2,2,0,0,1,0,0,0,0,0,5,0,54,242,2,0,2,0,1,2,17,0,225
2015,4,MIA,REG,2015_04_NYJ_MIA,NYJ,19,44,198,2,2,3,-31,1,0,402,85,8,-20.5678418450989,-14.0836611390114,0,9,5,2,1,11,59,0,0,0,4,0.762399104423821,0,4,3,0,0,19,44,198,2,0,0,402,85,8,-15.6072573347483,0,9,5,2,1,0,52,0,12,4,14,0,0,0,2,1,38,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,80,4,1,0,0,1,0,3,67,6,141,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,2,2,0,0,1,0,0,0,0,0,7,0,59,322,2,1,0,0,2,4,32,0,290
2015,4,MIN,REG,2015_04_MIN_DEN,DEN,27,41,269,1,0,7,-57,1,1,341,79,13,-1.0808265789661,5.12767892058303,0,12,8,3,0,21,113,1,0,0,5,2.61016864562407,0,3,1,1,1,27,41,269,1,2,0,341,79,13,10.6754997139082,0,12,8,3,0,0,40,0,6,4,16,0,2,13,4,2,32,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,9,63,3,3,0,0,3,1,1,7,2,34,2,3,1,0,38,0.666666666666667,0,0,2,0,0,0,0,0,1,0,0,0,38;33,38,,71,38,0,2,2,0,0,1,0,0,0,0,0,5,0,54,217,3,0,0,0,4,1,2,0,215
2015,4,NO,REG,2015_04_DAL_NO,DAL,33,41,359,2,0,3,-24,0,0,175,239,17,8.83407713519274,5.62468243808281,0,13,6,4,1,25,103,1,0,0,7,-1.23715251534522,0,4,2,0,0,33,41,359,2,0,0,175,239,17,14.4867511015605,0,13,6,4,1,0,35,0,22,5,31,0,3,26,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,64,6,0,0,0,0,0,3,34,1,34,2,3,1,0,51,0.666666666666667,0,1,0,0,1,0,0,0,1,0,0,0,51;29,30,,80,30,0,2,2,0,0,1,0,0,0,0,0,4,0,47,166,3,1,0,0,3,0,0,0,166
2015,4,NYG,REG,2015_04_NYG_BUF,BUF,20,35,212,3,1,1,-1,0,0,251,128,8,-1.88753530940822,-9.80611043316977,0,7,4,3,1,28,92,0,1,0,4,0.303589353556279,1,2,1,0,0,20,35,212,3,0,0,251,128,8,-0.870874927368373,0,7,4,3,1,0,36,16,34,5,30,1,2,16,4,1,0,5,0,0,0,0,0,0,0,0,0,1,-6,1,0,0,11,85,2,0,1,0,1,0,3,18,1,25,1,1,0,0,47,1,0,0,0,1,0,0,0,0,0,0,0,0,47,,,47,0,0,1,2,1,0,0.5,0,0,0,0,0,8,0,55,355,4,0,1,0,2,5,20,0,335
2015,4,NYJ,REG,2015_04_NYJ_MIA,MIA,16,29,218,1,1,0,0,0,0,286,98,8,7.08709959620996,-6.47490281483223,0,8,3,3,1,43,207,2,0,0,13,5.1320336657227,0,8,5,1,0,16,29,218,1,0,0,286,98,8,7.08709959620996,0,8,3,3,1,0,39,0,6,4,32,1,3,31,10,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,163,2,0,0,0,0,0,4,32,2,45,2,3,1,0,48,0.666666666666667,0,1,0,1,0,0,0,0,0,1,0,0,22;48,40,,70,40,0,3,3,0,0,1,0,0,0,0,0,5,0,51,212,1,1,0,0,1,3,67,0,145
2015,4,PHI,REG,2015_04_PHI_WAS,WAS,15,28,270,3,0,5,-37,0,0,378,70,6,8.92953717471231,-3.45918812922069,0,8,5,4,2,18,87,0,1,1,4,-4.79380071209744,0,3,2,1,0,15,28,270,3,0,0,378,70,6,13.6395350809164,0,8,4,4,2,0,47,9,31,1,1,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,-3,1,0,0,8,72,5,0,2,0,2,2,1,45,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,,33,,0,33,0,2,3,1,0,0.666666666666667,0,0,0,0,0,6,0,46,251,2,0,1,1,2,2,2,0,229
2015,4,PIT,REG,2015_04_BAL_PIT,BAL,19,26,124,1,0,4,-28,0,0,178,46,8,-15.8462855339287,6.26484281741656,0,6,3,0,0,33,167,1,1,0,8,1.35979317445576,0,5,2,2,0,19,26,124,1,0,0,178,46,8,-7.7546678297924,0,6,3,0,0,0,48,14,20,8,41,1,5,21,7,1,37,5,0,1,0,0,0,0,0,0,0,2,0,1,0,0,4,20,7,0,2,0,2,0,3,51,1,31,2,4,2,0,45,0.5,0,0,1,1,0,0,0,0,0,2,0,0,45;36,49;41,,81,90,0,2,2,0,0,1,0,0,0,0,0,6,0,51,239,2,1,1,0,3,1,14,0,225
2015,4,SEA,REG,2015_04_DET_SEA,DET,20,26,287,1,0,6,-52,2,2,193,151,12,-2.58451556236489,10.5848235579637,0,10,6,6,1,31,110,0,1,0,6,-8.2436417946592,0,4,2,0,0,20,26,287,1,0,0,193,151,12,16.344361979722,0,10,6,6,1,0,34,1,29,2,2,1,0,0,3,0,0,4,0,1,0,0,0,0,0,0,0,1,-12,0,0,0,5,30,1,3,2,1,5,3,5,42,3,46,2,2,0,0,52,1,0,0,0,0,2,0,0,0,0,0,0,0,51;52,,,103,0,0,1,1,0,0,1,0,0,0,0,0,4,0,50,122,3,0,0,0,1,3,29,0,93
2015,4,SF,REG,2015_04_GB_SF,GB,13,25,160,0,1,6,-41,0,0,240,106,7,-8.09207373065023,-11.9780368804932,0,4,2,2,2,19,77,0,1,0,1,-4.80283122760011,0,2,1,0,0,13,25,160,0,1,0,240,106,7,3.12980867247948,0,4,2,2,2,0,48,10,12,5,26,0,3,24,5,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,4,30,4,1,2,0,3,0,3,12,1,20,1,1,0,0,33,1,0,0,1,0,0,0,0,0,0,0,0,0,33,,,33,0,0,0,0,0,0,,0,0,0,0,0,6,0,59,247,1,3,0,0,0,3,14,0,233
2015,4,TB,REG,2015_04_CAR_TB,CAR,26,43,287,2,4,2,-17,0,0,297,108,15,-14.9844965945057,-0.79465966399123,0,13,6,5,0,30,141,1,0,0,8,0.971480992797296,0,3,2,2,0,26,41,287,2,0,0,297,108,15,-7.6421061953252,0,13,6,5,0,0,32,13,13,6,27,1,2,13,4,0,0,4,0,0,0,0,0,0,0,0,0,0,-2,1,0,0,5,48,4,0,1,0,1,1,2,15,3,92,1,3,2,0,42,0.333333333333333,0,0,0,1,0,0,0,1,0,1,0,0,42,29;43,,42,72,0,2,3,1,0,0.666666666666667,0,0,0,0,0,2,0,41,82,0,0,0,0,0,2,5,0,77
2015,4,WAS,REG,2015_04_PHI_WAS,PHI,31,46,290,1,0,1,0,0,0,314,139,18,11.4633920884347,1.6738289076349,0,12,4,2,1,32,127,1,1,0,4,-3.67164408303193,0,3,3,1,1,31,46,290,1,1,1,314,139,18,8.34298186657298,0,12,4,2,1,0,24,9,13,6,42,0,5,37,8,0,0,4,0,0,0,0,0,0,0,0,0,1,0,2,0,0,10,110,2,1,1,0,2,1,2,2,1,22,3,3,0,0,38,1,0,1,2,0,0,0,0,0,0,0,0,0,20;38;33,,,91,0,0,2,2,0,0,1,0,0,0,0,0,5,0,63,221,0,0,1,1,2,1,45,0,156
2015,5,ARI,REG,2015_05_ARI_DET,DET,12,18,171,3,0,2,-13,0,0,237,43,7,6.62823815620504,8.80996121300591,0,8,3,2,1,25,187,3,0,0,7,8.26152597356122,0,5,5,3,2,12,18,171,3,0,0,237,43,7,10.3250951163936,0,8,3,2,1,0,54,2,16,7,13,3,1,0,11,4,81,8,0,0,0,0,0,0,0,0,0,0,0,2,4,0,9,70,3,0,0,0,0,0,2,16,1,35,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,6,6,0,0,1,0,0,0,0,0,6,0,49,227,3,0,1,0,3,2,2,0,225
2015,5,ATL,REG,2015_05_WAS_ATL,WAS,24,42,254,0,2,3,-12,1,1,414,92,14,-8.85490739734663,-7.49252651418958,0,12,5,2,0,32,176,1,1,0,12,7.31229509526747,0,5,2,0,0,24,42,254,0,1,0,414,92,14,-1.81230404413358,0,12,5,2,0,0,48,1,3,4,14,1,1,0,5,2,76,3,1,0,0,0,0,0,0,0,0,2,0,0,0,1,4,62,4,3,0,0,3,1,2,14,0,0,2,4,2,0,42,0.5,0,1,0,1,0,0,0,0,1,1,0,0,42;28,38;48,,70,86,0,1,1,0,0,1,0,0,0,0,0,1,0,51,51,0,0,0,0,0,1,10,0,41
2015,5,BAL,REG,2015_05_CLE_BAL,CLE,19,35,210,1,0,1,-14,0,0,220,150,9,1.6191420984042,-11.978634595871,0,8,4,2,1,31,181,3,0,0,10,7.8389393708494,0,5,4,2,1,19,35,210,1,0,0,220,150,9,3.61561208875451,0,8,4,2,1,0,54,0,20,8,42,0,4,35,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,98,4,0,0,0,0,0,3,30,6,143,1,2,1,0,23,0.5,0,1,0,0,0,0,0,0,0,0,1,0,23,51,,23,51,0,3,3,0,0,1,0,0,0,0,0,6,0,57,297,2,4,0,0,0,2,2,0,295
2015,5,BUF,REG,2015_05_BUF_TEN,TEN,11,18,113,1,0,4,-31,0,0,164,27,6,-3.0426678248914,-2.02380932039685,0,3,1,1,1,28,127,1,1,0,5,4.21481710660737,0,3,3,3,0,11,18,113,1,0,0,164,27,6,4.40055088908412,0,3,1,1,1,0,49,0,20,5,12,0,2,8,7,1,0,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7,62,2,2,0,0,2,1,3,40,1,24,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,2,2,0,0,1,0,0,0,0,0,7,0,65,357,1,0,0,0,2,5,66,0,291
2015,5,CHI,REG,2015_05_CHI_KC,KC,26,45,252,2,0,2,-11,1,1,343,97,14,-1.94853926980146,-5.19025776121351,0,9,5,3,0,26,87,0,0,0,5,-2.23287847352913,0,2,0,0,0,26,45,252,2,0,0,343,97,14,5.42943508718885,0,9,5,3,0,0,40,0,6,4,13,0,3,11,4,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6,49,4,1,1,0,2,1,3,20,0,0,2,2,0,0,44,1,0,0,1,1,0,0,0,0,0,0,0,0,44;30,,,74,0,0,0,0,0,0,,0,0,0,0,0,5,0,49,235,0,2,0,0,0,3,17,0,218
2015,5,CIN,REG,2015_05_SEA_CIN,SEA,30,44,331,2,1,4,-21,0,0,305,127,18,7.21045928579406,1.97292226691579,0,15,5,5,1,31,109,1,1,1,6,-11.543013765163,0,2,2,0,0,30,43,331,2,0,0,305,127,18,13.9351680426917,0,15,5,5,1,0,36,0,28,3,9,0,4,16,10,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,50,5,1,0,0,1,1,5,93,4,87,2,2,0,0,42,1,0,0,1,1,0,0,0,0,0,0,0,0,31;42,,,73,0,0,3,3,0,0,1,1,1,0,0,42,6,0,51,293,3,0,2,1,1,2,8,0,265
2015,5,CLE,REG,2015_05_CLE_BAL,BAL,36,51,457,2,0,4,-35,0,0,413,242,18,15.8328118111581,5.2243649375205,1,16,12,8,1,25,83,1,0,0,4,-1.31759864789284,0,2,1,0,0,36,51,457,2,0,0,413,242,18,22.3240605419624,1,16,12,8,1,0,41,0,30,5,26,0,1,14,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,74,4,0,0,0,0,0,2,2,1,15,4,4,0,0,43,1,0,0,2,2,0,0,0,0,0,0,0,0,43;43;37;32,,,155,0,0,1,1,0,0,1,1,1,0,0,32,5,0,51,217,2,0,1,0,1,3,30,0,187
2015,5,DAL,REG,2015_05_NE_DAL,NE,26,39,187,0,1,3,-24,0,0,235,95,10,-15.5454103342764,-1.46293999292912,0,7,3,1,0,24,102,0,0,0,5,0.883041749213589,0,3,2,0,0,26,39,187,0,1,1,235,95,10,-17.269213999649,0,7,3,1,0,0,39,0,20,5,29,1,5,28,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,50,5,1,0,0,1,1,2,6,1,21,2,2,0,0,51,1,0,1,0,0,1,0,0,0,0,0,0,0,51;23,,,74,0,0,0,0,0,0,,0,0,0,0,0,6,0,59,298,1,2,0,0,0,4,52,0,246
2015,5,DEN,REG,2015_05_DEN_OAK,LV,22,35,266,0,2,2,-12,0,0,287,141,11,-6.63255495489126,-0.614801304680961,0,10,6,3,2,18,43,0,0,0,2,-6.83324803196592,0,1,0,0,0,22,35,266,0,0,0,287,141,11,-3.92370267495995,0,10,6,3,2,0,45,8,18,6,23,3,4,26,7,1,74,6,1,0,0,0,0,1,0,0,0,0,0,2,0,0,6,103,4,0,0,0,0,0,1,4,2,54,3,3,0,0,52,1,0,2,0,0,1,0,0,0,0,0,0,0,25;20;52,,,97,0,0,1,1,0,0,1,0,0,0,0,0,6,0,44,252,1,1,2,2,0,1,25,0,187
2015,5,DET,REG,2015_05_ARI_DET,ARI,41,70,379,2,4,1,0,0,0,517,167,22,-10.8077177259916,-8.39082015787854,0,14,6,5,1,18,56,0,1,1,3,-7.25189103547018,0,1,1,0,0,41,68,379,2,1,1,517,167,22,-12.3617700754626,0,14,6,5,1,0,33,0,10,4,15,0,2,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,85,2,3,0,1,3,2,2,2,3,94,1,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,40,,,40,0,0,2,2,0,0,1,0,0,0,0,0,4,0,54,172,3,0,1,0,1,2,16,0,156
2015,5,GB,REG,2015_05_STL_GB,LA,19,30,241,2,2,2,-5,1,1,149,184,9,-5.97664479118517,-8.10563216606776,0,9,4,2,1,27,86,0,0,0,4,-7.6538766688318,0,1,1,0,0,19,30,241,2,0,0,149,184,9,-0.0968200784290789,0,9,4,2,1,0,49,3,11,3,14,1,3,18,12,4,50,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7,67,3,1,0,0,1,1,2,9,0,0,1,1,0,0,35,1,0,0,1,0,0,0,0,0,0,0,0,0,35,,,35,0,0,3,3,0,0,1,0,0,0,0,0,4,0,53,191,0,0,0,2,0,2,4,0,147
2015,5,HOU,REG,2015_05_IND_HOU,IND,31,41,362,2,2,1,0,0,0,408,130,17,14.5945456099751,10.5116591220949,0,16,6,5,1,28,82,0,0,0,5,-7.09714875437203,0,1,1,0,0,31,41,362,2,0,0,408,130,17,15.3672759660574,0,16,6,5,1,0,29,9,27,2,5,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,125,6,0,0,0,0,0,2,11,0,0,2,2,0,0,49,1,0,0,1,1,0,0,0,0,0,0,0,0,36;49,,,85,0,0,2,2,0,0,1,0,0,0,0,0,3,0,55,123,0,1,0,0,0,2,16,0,107
2015,5,IND,REG,2015_05_IND_HOU,HOU,18,29,213,2,0,0,0,0,0,238,67,10,10.8490357954949,0.690775390329032,0,9,4,4,1,30,110,1,0,0,6,-1.44016349379672,0,3,2,1,0,18,29,213,2,0,0,238,67,10,10.8490357954949,0,9,4,4,1,0,50,3,15,4,7,0,1,0,3,2,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,65,1,0,0,0,0,0,2,16,2,74,2,2,0,0,48,1,0,0,0,2,0,0,0,0,0,0,0,0,48;42,,,90,0,0,3,3,0,0,1,0,0,0,0,0,3,0,53,147,2,0,0,0,1,2,11,0,136
2015,5,JAX,REG,2015_05_JAX_TB,TB,23,33,303,4,1,6,-33,0,0,341,113,15,8.82595242541746,10.6451494153589,0,12,5,4,1,17,55,0,1,1,3,-7.76689846179215,0,3,1,1,0,23,32,303,4,0,0,341,113,15,17.4122132269479,0,12,5,4,1,0,39,11,13,5,28,0,2,23,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,4,1,0,0,1,1,2,8,3,93,1,1,0,0,31,1,0,0,1,0,0,0,0,0,0,0,0,0,31,,,31,0,0,4,4,0,0,1,0,0,0,0,0,4,0,63,221,1,0,1,0,0,3,85,0,136
2015,5,KC,REG,2015_05_CHI_KC,CHI,16,30,181,1,0,3,-11,0,0,188,92,9,-4.09980053714402,-14.7371795773506,0,8,5,2,0,25,117,0,0,0,6,1.39410564536229,0,1,1,0,0,16,30,181,1,0,0,188,92,9,0.0307037377132129,0,8,5,2,0,0,46,0,14,3,5,1,2,11,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,49,5,0,0,0,0,0,3,17,2,30,1,3,1,1,35,0.333333333333333,0,0,1,0,0,0,0,0,0,0,0,1,35,66,27,35,66,27,2,2,0,0,1,0,1,1,0,66,7,0,55,331,4,1,0,1,2,3,20,0,291
2015,5,LA,REG,2015_05_STL_GB,GB,12,31,161,1,4,3,-18,1,0,305,97,8,-21.8437096648971,-14.8915385891651,0,6,3,2,1,36,191,0,0,0,8,-0.471932866144925,0,5,2,1,1,12,29,161,1,0,0,305,97,8,-15.2984261914491,0,6,3,2,1,0,42,1,13,1,3,1,2,5,3,2,29,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8,40,5,1,0,0,1,0,2,4,1,25,1,4,2,1,42,0.25,0,0,0,1,0,0,0,0,0,0,1,1,42,53;63,50,42,116,50,1,1,0,0,1,0,0,0,0,0,4,0,51,181,1,0,0,1,1,2,9,0,152
2015,5,LAC,REG,2015_05_PIT_SD,PIT,35,48,365,2,1,2,-11,0,0,250,245,20,3.45738899537312,5.0335164492329,0,19,7,4,0,19,52,0,1,1,2,-7.40478379983688,0,0,0,0,0,35,48,365,2,0,0,250,245,20,5.71740349863605,0,19,7,4,0,0,36,13,13,6,20,0,3,9,6,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,54,5,1,0,0,1,1,2,5,1,30,2,3,1,0,54,0.666666666666667,0,0,0,1,1,0,0,0,0,0,0,1,40;54,60,,94,60,0,2,2,0,0,1,0,0,0,0,0,5,0,58,267,0,0,0,0,0,5,27,0,240
2015,5,LV,REG,2015_05_DEN_OAK,DEN,26,39,249,1,1,4,-26,1,1,267,144,13,-13.7040027931813,1.21141374111176,0,10,5,4,0,25,65,0,0,0,3,-2.50000174168963,0,1,0,0,0,26,39,249,1,1,0,267,144,13,-3.63175713333527,0,10,5,4,0,0,33,5,23,2,10,0,2,12,5,2,11,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6,41,3,3,0,0,3,2,1,25,2,45,1,3,1,1,50,0.333333333333333,0,0,0,0,1,0,0,0,0,1,0,0,50,40,38,50,40,38,1,1,0,0,1,0,0,0,0,0,4,0,61,207,3,0,1,0,2,1,4,0,203
2015,5,NE,REG,2015_05_NE_DAL,DAL,20,27,275,2,0,5,-28,1,0,153,180,11,10.9045625174226,4.42492111965462,0,10,7,4,1,23,109,1,0,0,5,-1.6962780711386,0,3,2,1,0,20,27,275,2,0,0,153,180,11,18.636427054826,0,10,7,4,1,0,44,1,17,5,30,1,3,24,5,1,25,6,0,0,0,0,0,0,0,0,0,1,0,1,7,0,9,64,5,1,0,0,1,0,4,52,0,0,3,3,0,0,57,1,0,0,1,1,1,0,0,0,0,0,0,0,49;57;34,,,140,0,0,3,3,0,0,1,0,0,0,0,0,4,0,60,175,3,0,1,0,1,2,6,0,169
2015,5,NO,REG,2015_05_NO_PHI,PHI,26,43,335,2,1,5,-43,2,2,426,134,14,-7.37119676716084,0.387125444966693,0,13,8,7,2,21,96,0,0,0,5,0.689735063235275,0,4,2,0,0,26,43,335,2,1,1,426,134,14,1.60755105722074,0,13,8,7,2,0,62,1,7,3,9,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,78,3,3,0,0,3,3,1,1,4,85,1,1,0,0,21,1,0,1,0,0,0,0,0,0,0,0,0,0,21,,,21,0,0,2,2,0,0,1,0,0,0,0,0,6,0,57,237,3,2,2,1,1,0,0,0,217
2015,5,NYG,REG,2015_05_SF_NYG,SF,41,54,441,3,1,0,0,0,0,338,220,23,21.8544802602373,10.5855463810687,0,18,10,4,1,21,84,0,0,0,6,-4.0987132068378,0,2,0,0,0,41,53,441,3,0,0,338,220,23,22.2143276517272,0,18,10,4,1,0,35,16,16,1,3,3,2,6,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,65,6,0,0,0,0,0,3,31,2,44,3,3,0,0,41,1,0,2,0,1,0,0,0,0,0,0,0,0,22;41;24,,,87,0,0,3,3,0,0,1,0,0,0,0,0,2,0,55,90,1,0,0,0,1,1,16,0,74
2015,5,PHI,REG,2015_05_NO_PHI,NO,32,45,333,2,2,0,0,0,0,357,191,18,2.15565957325534,6.79228842258453,0,14,6,3,1,34,186,2,0,0,11,4.55109425630456,0,6,4,2,0,32,45,333,2,0,0,357,191,18,2.15565957325534,0,14,6,3,1,0,46,0,10,7,38,3,5,43,7,1,44,7,0,0,0,0,0,0,0,0,0,0,0,3,2,0,4,35,2,0,0,0,0,0,0,0,1,40,4,4,0,0,41,1,0,2,1,1,0,0,0,0,0,0,0,0,39;29;26;41,,,135,0,0,3,4,1,0,0.75,0,0,0,0,0,1,0,50,50,0,0,0,0,0,1,1,0,49
2015,5,PIT,REG,2015_05_PIT_SD,LAC,13,26,203,1,1,3,-9,0,0,324,108,5,-2.38465728463143,-3.25411365677913,0,5,4,3,1,27,155,1,0,0,8,5.05673091573408,0,3,3,3,0,13,24,203,1,0,0,324,108,5,2.82312632499725,0,5,4,3,1,0,46,9,11,5,16,1,2,11,5,1,70,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8,86,5,0,0,0,0,0,5,27,2,62,1,1,0,0,47,1,0,0,0,1,0,0,0,0,0,0,0,0,47,,,47,0,0,3,3,0,0,1,0,0,0,0,0,8,0,56,322,6,0,2,0,4,2,5,0,317
2015,5,SEA,REG,2015_05_SEA_CIN,CIN,15,23,213,1,1,4,-16,0,0,281,67,9,-2.17549338824988,12.0099546557123,0,7,4,4,1,30,200,1,0,0,7,6.92810234322678,0,3,3,2,1,15,22,213,1,0,0,281,67,9,5.29706772342383,0,7,4,4,1,0,64,0,16,7,26,1,4,21,4,1,32,5,0,0,0,0,0,0,0,0,0,0,0,1,23,1,10,112,3,0,0,0,0,0,2,8,1,21,1,1,0,0,24,1,0,1,0,0,0,0,0,0,0,0,0,0,24,,,24,0,0,3,3,0,0,1,0,0,0,0,0,8,0,62,407,0,1,0,1,1,5,93,0,294
